,open,close,high,low,value,volume,begin,end
70,234.15,234.22,234.34,234.1,1864144.4,7960.0,2020-03-03 13:10:00,2020-03-03 13:10:59
71,234.22,234.15,234.24,234.09,3662457.900000002,15640.0,2020-03-03 13:11:00,2020-03-03 13:11:59
72,234.15,233.91,234.17,233.9,34296332.2,146570.0,2020-03-03 13:12:00,2020-03-03 13:12:59
73,233.91,233.66,234.0,233.65,77825391.00000001,332740.0,2020-03-03 13:13:00,2020-03-03 13:13:59
74,233.65,233.8,233.99,233.61,32153308.499999948,137500.0,2020-03-03 13:14:00,2020-03-03 13:14:59
75,233.85,234.0,234.21,233.77,13617666.000000002,58200.0,2020-03-03 13:15:00,2020-03-03 13:15:59
76,234.0,234.16,234.2,233.93,2811437.3999999994,12010.0,2020-03-03 13:16:00,2020-03-03 13:16:59
77,234.16,234.28,234.32,234.11,5799529.1000000015,24760.0,2020-03-03 13:17:00,2020-03-03 13:17:59
78,234.28,234.31,234.39,234.19,5643591.500000001,24090.0,2020-03-03 13:18:00,2020-03-03 13:18:59
79,234.37,234.49,234.67,234.3,22219973.80000001,94750.0,2020-03-03 13:19:00,2020-03-03 13:19:59
80,234.49,234.18,234.49,234.17,6084027.300000005,25960.0,2020-03-03 13:20:00,2020-03-03 13:20:59
81,234.16,234.17,234.26,234.16,1142857.5999999999,4880.0,2020-03-03 13:21:00,2020-03-03 13:21:59
82,234.18,234.32,234.45,234.18,10523406.399999995,44910.0,2020-03-03 13:22:00,2020-03-03 13:22:59
83,234.33,234.24,234.41,234.2,15850270.69999998,67640.0,2020-03-03 13:23:00,2020-03-03 13:23:59
84,234.27,234.16,234.41,234.16,1689411.6000000003,7210.0,2020-03-03 13:24:00,2020-03-03 13:24:59
85,234.16,234.1,234.39,234.06,6089026.4,26000.0,2020-03-03 13:25:00,2020-03-03 13:25:59
86,234.19,233.92,234.19,233.92,7265849.599999993,31050.0,2020-03-03 13:26:00,2020-03-03 13:26:59
87,233.92,233.93,233.98,233.91,3370770.8999999994,14410.0,2020-03-03 13:27:00,2020-03-03 13:27:59
88,233.93,234.04,234.2,233.8,7553261.100000004,32280.0,2020-03-03 13:28:00,2020-03-03 13:28:59
89,234.12,234.1,234.51,234.06,9945597.5,42460.0,2020-03-03 13:29:00,2020-03-03 13:29:59
90,234.2,234.12,234.24,234.1,2517644.3000000003,10750.0,2020-03-03 13:30:00,2020-03-03 13:30:59
91,234.19,234.24,234.34,234.19,2532319.5000000005,10810.0,2020-03-03 13:31:00,2020-03-03 13:31:59
92,234.3,234.35,234.49,234.21,9339846.500000004,39850.0,2020-03-03 13:32:00,2020-03-03 13:32:59
93,234.33,234.39,234.56,234.23,22059997.499999996,94100.0,2020-03-03 13:33:00,2020-03-03 13:33:59
94,234.45,233.92,234.45,233.91,7304138.700000001,31190.0,2020-03-03 13:34:00,2020-03-03 13:34:59
95,233.99,233.99,234.06,233.91,5070467.199999998,21670.0,2020-03-03 13:35:00,2020-03-03 13:35:59
96,233.99,233.88,234.1,233.82,6313420.200000002,26990.0,2020-03-03 13:36:00,2020-03-03 13:36:59
97,233.88,233.88,233.99,233.84,2552133.6999999993,10910.0,2020-03-03 13:37:00,2020-03-03 13:37:59
98,233.9,234.04,234.08,233.9,3242890.2999999966,13860.0,2020-03-03 13:38:00,2020-03-03 13:38:59
99,234.04,234.15,234.3,234.04,13427887.600000005,57330.0,2020-03-03 13:39:00,2020-03-03 13:39:59
100,234.23,234.25,234.35,234.17,5192025.199999999,22160.0,2020-03-03 13:40:00,2020-03-03 13:40:59
101,234.25,234.06,234.27,234.04,6859218.300000001,29290.0,2020-03-03 13:41:00,2020-03-03 13:41:59
102,234.14,234.12,234.21,234.1,2479718.5,10590.0,2020-03-03 13:42:00,2020-03-03 13:42:59
103,234.11,234.0,234.11,233.9,7256624.8,31010.0,2020-03-03 13:43:00,2020-03-03 13:43:59
104,234.0,234.04,234.14,233.9,3920058.4000000013,16750.0,2020-03-03 13:44:00,2020-03-03 13:44:59
105,234.02,234.09,234.13,234.0,2134701.1,9120.0,2020-03-03 13:45:00,2020-03-03 13:45:59
106,234.09,234.0,234.17,233.94,5628726.599999999,24050.0,2020-03-03 13:46:00,2020-03-03 13:46:59
107,234.04,234.07,234.2,234.0,3579279.0000000047,15290.0,2020-03-03 13:47:00,2020-03-03 13:47:59
108,234.09,234.28,234.31,234.09,1768480.9,7550.0,2020-03-03 13:48:00,2020-03-03 13:48:59
109,234.28,234.05,234.3,234.02,15193436.899999999,64870.0,2020-03-03 13:49:00,2020-03-03 13:49:59
110,234.07,234.12,234.19,234.02,3736280.700000005,15960.0,2020-03-03 13:50:00,2020-03-03 13:50:59
111,234.2,234.25,234.25,234.06,3653062.799999998,15600.0,2020-03-03 13:51:00,2020-03-03 13:51:59
112,234.2,234.2,234.32,234.1,3510596.1000000015,14990.0,2020-03-03 13:52:00,2020-03-03 13:52:59
113,234.21,234.16,234.32,234.11,2402852.8999999966,10260.0,2020-03-03 13:53:00,2020-03-03 13:53:59
114,234.19,234.23,234.29,234.15,2435693.4,10400.0,2020-03-03 13:54:00,2020-03-03 13:54:59
115,234.24,234.23,234.3,234.17,7585059.199999999,32380.0,2020-03-03 13:55:00,2020-03-03 13:55:59
116,234.25,234.2,234.3,234.18,6925883.199999999,29570.0,2020-03-03 13:56:00,2020-03-03 13:56:59
117,234.2,234.1,234.27,234.07,14155588.3,60450.0,2020-03-03 13:57:00,2020-03-03 13:57:59
118,234.07,234.13,234.2,234.0,3897162.500000001,16650.0,2020-03-03 13:58:00,2020-03-03 13:58:59
119,234.14,234.14,234.3,234.12,5770884.200000004,24640.0,2020-03-03 13:59:00,2020-03-03 13:59:59
120,234.12,234.17,234.35,234.01,19356586.10000001,82650.0,2020-03-03 14:00:00,2020-03-03 14:00:59
121,234.09,234.03,234.19,234.01,3274553.3000000003,13990.0,2020-03-03 14:01:00,2020-03-03 14:01:59
122,234.06,234.16,234.29,234.03,6046471.800000003,25820.0,2020-03-03 14:02:00,2020-03-03 14:02:59
123,234.19,234.2,234.35,234.19,26485799.600000005,113030.0,2020-03-03 14:03:00,2020-03-03 14:03:59
124,234.2,234.16,234.26,234.08,2564084.4000000004,10950.0,2020-03-03 14:04:00,2020-03-03 14:04:59
125,234.14,234.12,234.32,234.03,17371150.700000025,74170.0,2020-03-03 14:05:00,2020-03-03 14:05:59
126,234.08,234.11,234.2,234.06,3389618.400000001,14480.0,2020-03-03 14:06:00,2020-03-03 14:06:59
127,234.19,234.16,234.22,234.07,4237617.000000001,18100.0,2020-03-03 14:07:00,2020-03-03 14:07:59
128,234.13,233.81,234.18,233.62,46520244.90000002,198860.0,2020-03-03 14:08:00,2020-03-03 14:08:59
129,233.78,233.82,233.96,233.65,17827107.59999999,76260.0,2020-03-03 14:09:00,2020-03-03 14:09:59
130,233.82,233.98,234.01,233.79,8685184.1,37130.0,2020-03-03 14:10:00,2020-03-03 14:10:59
131,234.04,234.0,234.09,233.97,2646960.3999999994,11310.0,2020-03-03 14:11:00,2020-03-03 14:11:59
132,234.04,233.97,234.15,233.93,23694385.8,101230.0,2020-03-03 14:12:00,2020-03-03 14:12:59
133,233.96,234.1,234.2,233.94,15824007.6,67590.0,2020-03-03 14:13:00,2020-03-03 14:13:59
134,234.1,233.96,234.14,233.95,5541246.3000000045,23680.0,2020-03-03 14:14:00,2020-03-03 14:14:59
135,234.03,234.23,234.26,233.82,19950472.1,85250.0,2020-03-03 14:15:00,2020-03-03 14:15:59
136,234.23,234.12,234.37,234.1,29237889.500000015,124820.0,2020-03-03 14:16:00,2020-03-03 14:16:59
137,234.2,234.15,234.32,234.14,6286029.299999999,26840.0,2020-03-03 14:17:00,2020-03-03 14:17:59
138,234.21,234.07,234.22,234.02,8198641.700000002,35020.0,2020-03-03 14:18:00,2020-03-03 14:18:59
139,234.03,234.33,234.47,234.03,21445445.099999998,91520.0,2020-03-03 14:19:00,2020-03-03 14:19:59
140,234.38,234.59,234.69,234.33,29321098.099999998,125000.0,2020-03-03 14:20:00,2020-03-03 14:20:59
141,234.62,234.49,234.69,234.4,16105348.699999997,68650.0,2020-03-03 14:21:00,2020-03-03 14:21:59
142,234.5,234.6,234.9,234.49,22775001.700000003,97040.0,2020-03-03 14:22:00,2020-03-03 14:22:59
143,234.6,234.67,234.82,234.6,12184030.60000003,51900.0,2020-03-03 14:23:00,2020-03-03 14:23:59
144,234.67,234.52,234.75,234.52,4669580.499999999,19900.0,2020-03-03 14:24:00,2020-03-03 14:24:59
145,234.52,234.15,234.58,234.12,17670054.599999998,75430.0,2020-03-03 14:25:00,2020-03-03 14:25:59
146,234.15,234.05,234.31,234.02,29495742.800000004,125990.0,2020-03-03 14:26:00,2020-03-03 14:26:59
147,234.05,234.0,234.24,234.0,16361320.899999995,69900.0,2020-03-03 14:27:00,2020-03-03 14:27:59
148,233.97,233.93,233.97,233.83,9548240.5,40820.0,2020-03-03 14:28:00,2020-03-03 14:28:59
149,233.93,233.75,234.0,233.72,17477107.599999998,74730.0,2020-03-03 14:29:00,2020-03-03 14:29:59
150,233.75,234.0,234.17,233.73,49864985.000000015,213120.0,2020-03-03 14:30:00,2020-03-03 14:30:59
151,234.11,234.35,234.42,234.0,10582223.800000006,45190.0,2020-03-03 14:31:00,2020-03-03 14:31:59
152,234.3,234.14,234.42,234.04,29893568.09999999,127670.0,2020-03-03 14:32:00,2020-03-03 14:32:59
153,234.14,233.99,234.2,233.99,4764283.3,20350.0,2020-03-03 14:33:00,2020-03-03 14:33:59
154,234.07,234.21,234.35,233.98,4806536.9,20520.0,2020-03-03 14:34:00,2020-03-03 14:34:59
155,234.26,234.2,234.29,234.18,1253195.7000000014,5350.0,2020-03-03 14:35:00,2020-03-03 14:35:59
156,234.23,234.5,234.5,234.04,42016048.5,179250.0,2020-03-03 14:36:00,2020-03-03 14:36:59
157,234.5,234.72,234.9,234.45,41430434.599999994,176490.0,2020-03-03 14:37:00,2020-03-03 14:37:59
158,234.79,234.49,234.88,234.49,7554044.600000004,32180.0,2020-03-03 14:38:00,2020-03-03 14:38:59
159,234.54,234.41,234.77,234.37,4455385.699999999,18990.0,2020-03-03 14:39:00,2020-03-03 14:39:59
160,234.41,234.39,234.49,234.31,2235938.2,9540.0,2020-03-03 14:40:00,2020-03-03 14:40:59
161,234.44,234.31,234.56,234.3,5773701.299999999,24630.0,2020-03-03 14:41:00,2020-03-03 14:41:59
162,234.31,234.11,234.44,234.11,14254380.9,60840.0,2020-03-03 14:42:00,2020-03-03 14:42:59
163,234.11,234.37,234.52,234.11,4289629.4,18300.0,2020-03-03 14:43:00,2020-03-03 14:43:59
164,234.37,234.45,234.66,234.35,8020671.500000003,34200.0,2020-03-03 14:44:00,2020-03-03 14:44:59
165,234.5,234.33,234.63,234.31,4893014.600000001,20870.0,2020-03-03 14:45:00,2020-03-03 14:45:59
166,234.34,234.49,234.59,234.16,10024755.299999997,42760.0,2020-03-03 14:46:00,2020-03-03 14:46:59
167,234.48,234.65,234.85,234.48,15037432.700000022,64090.0,2020-03-03 14:47:00,2020-03-03 14:47:59
168,234.7,234.64,234.78,234.6,12144944.500000004,51740.0,2020-03-03 14:48:00,2020-03-03 14:48:59
169,234.64,234.45,234.64,234.45,7834904.799999999,33400.0,2020-03-03 14:49:00,2020-03-03 14:49:59
170,234.45,234.53,234.63,234.45,2901038.8000000026,12370.0,2020-03-03 14:50:00,2020-03-03 14:50:59
171,234.53,234.56,234.57,234.51,2176561.5000000005,9280.0,2020-03-03 14:51:00,2020-03-03 14:51:59
172,234.56,234.53,234.72,234.36,16560793.899999999,70600.0,2020-03-03 14:52:00,2020-03-03 14:52:59
173,234.53,234.55,234.59,234.53,605120.5000000003,2580.0,2020-03-03 14:53:00,2020-03-03 14:53:59
174,234.55,234.56,234.67,234.47,9156655.200000001,39040.0,2020-03-03 14:54:00,2020-03-03 14:54:59
175,234.56,234.6,234.67,234.56,1975524.0000000002,8420.0,2020-03-03 14:55:00,2020-03-03 14:55:59
176,234.61,234.59,234.67,234.51,7184628.499999994,30630.0,2020-03-03 14:56:00,2020-03-03 14:56:59
177,234.59,234.25,234.76,234.25,11136358.200000001,47480.0,2020-03-03 14:57:00,2020-03-03 14:57:59
178,234.25,234.58,234.77,234.25,38267408.900000006,163120.0,2020-03-03 14:58:00,2020-03-03 14:58:59
179,234.62,234.62,234.77,234.6,5296983.0000000065,22570.0,2020-03-03 14:59:00,2020-03-03 14:59:59
180,234.7,234.69,234.73,234.64,1626449.4,6930.0,2020-03-03 15:00:00,2020-03-03 15:00:59
181,234.73,234.82,234.89,234.7,17881165.3,76150.0,2020-03-03 15:01:00,2020-03-03 15:01:59
182,234.82,235.2,235.4,234.82,164454526.29999986,699710.0,2020-03-03 15:02:00,2020-03-03 15:02:59
183,235.2,235.7,235.7,235.08,50817733.900000006,215820.0,2020-03-03 15:03:00,2020-03-03 15:03:59
184,235.7,236.31,236.41,235.65,153800690.9,651620.0,2020-03-03 15:04:00,2020-03-03 15:04:59
185,236.4,235.83,236.49,235.66,47435777.09999996,200960.0,2020-03-03 15:05:00,2020-03-03 15:05:59
186,235.84,235.94,236.0,235.77,23821759.3,101000.0,2020-03-03 15:06:00,2020-03-03 15:06:59
187,235.94,235.74,235.94,235.58,45190420.900000006,191670.0,2020-03-03 15:07:00,2020-03-03 15:07:59
188,235.79,235.78,235.95,235.73,5072742.399999995,21510.0,2020-03-03 15:08:00,2020-03-03 15:08:59
189,235.81,236.69,236.89,235.78,125230295.00000001,529530.0,2020-03-03 15:09:00,2020-03-03 15:09:59
190,236.54,236.78,236.89,236.32,60901918.0,257330.0,2020-03-03 15:10:00,2020-03-03 15:10:59
191,236.75,236.51,236.85,236.5,17769865.299999952,75070.0,2020-03-03 15:11:00,2020-03-03 15:11:59
192,236.51,236.48,236.79,236.21,23507223.100000005,99400.0,2020-03-03 15:12:00,2020-03-03 15:12:59
193,236.48,236.68,236.7,236.45,7396744.099999998,31260.0,2020-03-03 15:13:00,2020-03-03 15:13:59
194,236.68,236.61,236.73,236.57,17989376.600000005,76010.0,2020-03-03 15:14:00,2020-03-03 15:14:59
195,236.67,237.15,237.18,236.45,151310560.29999998,638690.0,2020-03-03 15:15:00,2020-03-03 15:15:59
196,237.17,237.64,237.79,237.05,105661539.40000004,444910.0,2020-03-03 15:16:00,2020-03-03 15:16:59
197,237.59,238.6,238.79,237.52,358750812.40000015,1505750.0,2020-03-03 15:17:00,2020-03-03 15:17:59
