,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2015-06-30 23:59:59.999999999,-224.07434899999998,14.021331149740453,118.94453658923399,-224.07434899999998,-224.07434899999998,292.0435852440648,292.0435852440648,292.0435852440648,292.0435852440648,292.0435852440648,292.0435852440648,0.0,0.0,0.0,67.9692362440648
1,2015-09-30 23:59:59.999999999,-220.29062019644076,2.9353247747118605,103.50484189977881,-220.29062019644076,-220.29062019644076,273.2935561845826,273.2935561845826,273.2935561845826,273.2935561845826,273.2935561845826,273.2935561845826,0.0,0.0,0.0,53.00293598814184
2,2015-12-31 23:59:59.999999999,-216.5068913932378,-38.694037199559034,65.83534905419715,-216.5068913932378,-216.5068913932378,226.75930692913363,226.75930692913363,226.75930692913363,226.75930692913363,226.75930692913363,226.75930692913363,0.0,0.0,0.0,10.252415535895835
3,2016-03-31 23:59:59.999999999,-212.76429007687898,-54.43839667921236,51.184384680632554,-212.76429007687898,-212.76429007687898,210.94149870943124,210.94149870943124,210.94149870943124,210.94149870943124,210.94149870943124,210.94149870943124,0.0,0.0,0.0,-1.822791367447735
4,2016-06-30 23:59:59.999999999,-209.02168876081186,-28.390213868976307,70.67092674096531,-209.02168876081186,-209.02168876081186,231.89591462933637,231.89591462933637,231.89591462933637,231.89591462933637,231.89591462933637,231.89591462933637,0.0,0.0,0.0,22.87422586852452
5,2016-09-30 23:59:59.999999999,-205.23795995808612,-18.37006586630193,86.00868996566523,-205.23795995808612,-205.23795995808612,237.95696752878183,237.95696752878183,237.95696752878183,237.95696752878183,237.95696752878183,237.95696752878183,0.0,0.0,0.0,32.71900757069571
6,2016-12-31 23:59:59.999999999,-201.4542311556294,0.7521670788145692,100.6210102761753,-201.4542311556294,-201.4542311556294,252.7747234553398,252.7747234553398,252.7747234553398,252.7747234553398,252.7747234553398,252.7747234553398,0.0,0.0,0.0,51.320492299710395
7,2017-03-31 23:59:59.999999999,-197.7527573272873,-8.121378240626788,98.77299600119291,-197.7527573272873,-197.7527573272873,242.9420490132402,242.9420490132402,242.9420490132402,242.9420490132402,242.9420490132402,242.9420490132402,0.0,0.0,0.0,45.189291685952895
8,2017-06-30 23:59:59.999999999,-194.01015601213382,6.535864628252826,109.82673078568932,-194.01015601213382,-194.01015601213382,252.65767536704402,252.65767536704402,252.65767536704402,252.65767536704402,252.65767536704402,252.65767536704402,0.0,0.0,0.0,58.6475193549102
9,2017-09-30 23:59:59.999999999,-190.22642720990453,7.018248937320565,111.42041099608545,-190.22642720990453,-190.22642720990453,250.4474800056215,250.4474800056215,250.4474800056215,250.4474800056215,250.4474800056215,250.4474800056215,0.0,0.0,0.0,60.22105279571696
10,2017-12-31 23:59:59.999999999,-186.44269840774112,7.0730023900731185,112.71043930166164,-186.44269840774112,-186.44269840774112,244.51356461532603,244.51356461532603,244.51356461532603,244.51356461532603,244.51356461532603,244.51356461532603,0.0,0.0,0.0,58.07086620758491
11,2018-03-31 23:59:59.999999999,-182.74122457987173,35.876341730074,140.23188493196852,-182.74122457987173,-182.74122457987173,273.85506854574487,273.85506854574487,273.85506854574487,273.85506854574487,273.85506854574487,273.85506854574487,0.0,0.0,0.0,91.11384396587314
12,2018-06-30 23:59:59.999999999,-178.99862326521975,42.257231199969766,141.07302125726054,-178.99862326521975,-178.99862326521975,272.7130168321829,272.7130168321829,272.7130168321829,272.7130168321829,272.7130168321829,272.7130168321829,0.0,0.0,0.0,93.71439356696317
13,2018-09-30 23:59:59.999999999,-175.21489446361193,35.067994878035144,139.20324735066293,-175.21489446361193,-175.21489446361193,262.2324378406161,262.2324378406161,262.2324378406161,262.2324378406161,262.2324378406161,262.2324378406161,0.0,0.0,0.0,87.01754337700419
14,2018-12-31 23:59:59.999999999,-171.43116566139867,11.85309171606907,116.80942114347316,-171.43116566139867,-171.43116566139867,235.8370029864026,235.8370029864026,235.8370029864026,235.8370029864026,235.8370029864026,235.8370029864026,0.0,0.0,0.0,64.40583732500394
