,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2015-03-31 23:59:59.999999999,-91.49299899999998,-34.86545610369776,49.35502633823033,-91.49299899999998,-91.49299899999998,99.43881736425327,99.43881736425327,99.43881736425327,99.43881736425327,99.43881736425327,99.43881736425327,0.0,0.0,0.0,7.9458183642532845
1,2015-06-30 23:59:59.999999999,-88.06463439530808,-40.330432551041945,51.950876988203646,-88.06463439530808,-88.06463439530808,93.87095078709093,93.87095078709093,93.87095078709093,93.87095078709093,93.87095078709093,93.87095078709093,0.0,0.0,0.0,5.8063163917828575
2,2015-09-30 23:59:59.999999999,-84.59859545235042,-39.38471871877487,46.82256534928807,-84.59859545235042,-84.59859545235042,85.99407144726456,85.99407144726456,85.99407144726456,85.99407144726456,85.99407144726456,85.99407144726456,0.0,0.0,0.0,1.3954759949141362
3,2015-12-31 23:59:59.999999999,-81.13255650877277,26.93633649447874,114.77205151354511,-81.13255650877277,-81.13255650877277,152.37226795761876,152.37226795761876,152.37226795761876,152.37226795761876,152.37226795761876,152.37226795761876,0.0,0.0,0.0,71.239711448846
4,2016-03-31 23:59:59.999999999,-77.70419190408657,-26.238113819793753,59.35122995660856,-77.70419190408657,-77.70419190408657,95.20800948388164,95.20800948388164,95.20800948388164,95.20800948388164,95.20800948388164,95.20800948388164,0.0,0.0,0.0,17.50381757979507
5,2016-06-30 23:59:59.999999999,-74.2758273043074,-39.2631081542978,48.52136457491878,-74.2758273043074,-74.2758273043074,80.2371743361798,80.2371743361798,80.2371743361798,80.2371743361798,80.2371743361798,80.2371743361798,0.0,0.0,0.0,5.961347031872407
6,2016-09-30 23:59:59.999999999,-70.8097883625161,-28.807602556054526,60.466576235164034,-70.8097883625161,-70.8097883625161,87.8011913062547,87.8011913062547,87.8011913062547,87.8011913062547,87.8011913062547,87.8011913062547,0.0,0.0,0.0,16.991402943738592
7,2016-12-31 23:59:59.999999999,-67.34374942438582,-23.281529930660348,64.16579471367054,-67.34374942438582,-67.34374942438582,90.69607392441868,90.69607392441868,90.69607392441868,90.69607392441868,90.69607392441868,90.69607392441868,0.0,0.0,0.0,23.352324500032864
8,2017-03-31 23:59:59.999999999,-63.9530591597592,-9.275766426942834,75.21709692894036,-63.9530591597592,-63.9530591597592,96.57974977379052,96.57974977379052,96.57974977379052,96.57974977379052,96.57974977379052,96.57974977379052,0.0,0.0,0.0,32.626690614031325
9,2017-06-30 23:59:59.999999999,-60.52469455204882,-18.184662007831964,71.27245289549793,-60.52469455204882,-60.52469455204882,85.18063937583429,85.18063937583429,85.18063937583429,85.18063937583429,85.18063937583429,85.18063937583429,0.0,0.0,0.0,24.655944823785468
10,2017-09-30 23:59:59.999999999,-57.05865560340946,-11.77836031355794,78.3775465461713,-57.05865560340946,-57.05865560340946,88.15194527032334,88.15194527032334,88.15194527032334,88.15194527032334,88.15194527032334,88.15194527032334,0.0,0.0,0.0,31.093289666913876
11,2017-12-31 23:59:59.999999999,-53.59261665732157,14.058005084385695,102.97761689971557,-53.59261665732157,-53.59261665732157,111.07093117181779,111.07093117181779,111.07093117181779,111.07093117181779,111.07093117181779,111.07093117181779,0.0,0.0,0.0,57.47831451449622
12,2018-03-31 23:59:59.999999999,-50.20192638314573,-0.39594362924675763,89.88115094339348,-50.20192638314573,-50.20192638314573,97.98816092398052,97.98816092398052,97.98816092398052,97.98816092398052,97.98816092398052,97.98816092398052,0.0,0.0,0.0,47.78623454083478
13,2018-06-30 23:59:59.999999999,-46.773561768547026,-2.9314236341203848,86.79422039209977,-46.773561768547026,-46.773561768547026,89.72606704279286,89.72606704279286,89.72606704279286,89.72606704279286,89.72606704279286,89.72606704279286,0.0,0.0,0.0,42.95250527424584
14,2018-09-30 23:59:59.999999999,-43.30752281137974,0.8812040735414092,87.29540183915893,-43.30752281137974,-43.30752281137974,87.54932961853967,87.54932961853967,87.54932961853967,87.54932961853967,87.54932961853967,87.54932961853967,0.0,0.0,0.0,44.24180680715993
15,2018-12-31 23:59:59.999999999,-39.84148385617834,49.26463760469237,134.54302485599914,-39.84148385617834,-39.84148385617834,131.63952731477363,131.63952731477363,131.63952731477363,131.63952731477363,131.63952731477363,131.63952731477363,0.0,0.0,0.0,91.79804345859529
16,2019-03-31 23:59:59.999999999,-36.450793574633735,18.919127604516866,104.58617983123051,-36.450793574633735,-36.450793574633735,99.43881736421054,99.43881736421054,99.43881736421054,99.43881736421054,99.43881736421054,99.43881736421054,0.0,0.0,0.0,62.9880237895768
17,2019-06-30 23:59:59.999999999,-33.0224289266252,17.0447887586698,106.45035673975534,-33.0224289266252,-33.0224289266252,93.87095078714788,93.87095078714788,93.87095078714788,93.87095078714788,93.87095078714788,93.87095078714788,0.0,0.0,0.0,60.84852186052267
18,2019-09-30 23:59:59.999999999,-29.556389942716713,12.661275735647894,101.07726480751099,-29.556389942716713,-29.556389942716713,85.99407144709842,85.99407144709842,85.99407144709842,85.99407144709842,85.99407144709842,85.99407144709842,0.0,0.0,0.0,56.43768150438171
19,2019-12-31 23:59:59.999999999,-26.09031862882044,80.85720462181145,173.8922234595655,-26.09031862882044,-26.09031862882044,152.37226795767955,152.37226795767955,152.37226795767955,152.37226795767955,152.37226795767955,152.37226795767955,0.0,0.0,0.0,126.28194932885911
