,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2007-06-30 23:59:59.999999999,14.584238399999998,-6.894224687200365,2.5993206360106575,14.584238399999998,14.584238399999998,-16.550692169781023,-16.550692169781023,-16.550692169781023,-16.550692169781023,-16.550692169781023,-16.550692169781023,0.0,0.0,0.0,-1.9664537697810243
1,2008-06-30 23:59:59.999999999,15.826460009587215,-4.434617701431489,5.265372912073697,15.826460009587215,15.826460009587215,-15.511061981490709,-15.511061981490709,-15.511061981490709,-15.511061981490709,-15.511061981490709,-15.511061981490709,0.0,0.0,0.0,0.3153980280965065
2,2009-06-30 23:59:59.999999999,17.065287571172195,-3.3201596896062258,5.760124878110253,17.065287571172195,17.065287571172195,-16.03982643109059,-16.03982643109059,-16.03982643109059,-16.03982643109059,-16.03982643109059,-16.03982643109059,0.0,0.0,0.0,1.0254611400816067
3,2010-06-30 23:59:59.999999999,18.304115132903256,-2.7347364472117843,6.5201498910462,18.304115132903256,18.304115132903256,-16.38656041151232,-16.38656041151232,-16.38656041151232,-16.38656041151232,-16.38656041151232,-16.38656041151232,0.0,0.0,0.0,1.9175547213909354
4,2011-06-30 23:59:59.999999999,19.542942694525035,-1.5602986390606155,7.688868812781344,19.542942694525035,19.542942694525035,-16.550692169779744,-16.550692169779744,-16.550692169779744,-16.550692169779744,-16.550692169779744,-16.550692169779744,0.0,0.0,0.0,2.992250524745291
5,2012-06-30 23:59:59.999999999,20.78516430443116,0.683656628838027,10.08434556997267,20.78516430443116,20.78516430443116,-15.51106198148826,-15.51106198148826,-15.51106198148826,-15.51106198148826,-15.51106198148826,-15.51106198148826,0.0,0.0,0.0,5.2741023229429
6,2012-09-30 23:59:59.999999999,21.097416730983348,-0.5737340500684182,8.766160222139735,21.097416730983348,21.097416730983348,-17.003721364767443,-17.003721364767443,-17.003721364767443,-17.003721364767443,-17.003721364767443,-17.003721364767443,0.0,0.0,0.0,4.093695366215904
7,2013-06-30 23:59:59.999999999,22.023991866400355,1.0318246716813484,10.636140400657007,22.023991866400355,22.023991866400355,-16.039826431090425,-16.039826431090425,-16.039826431090425,-16.039826431090425,-16.039826431090425,-16.039826431090425,0.0,0.0,0.0,5.984165435309929
8,2014-09-30 23:59:59.999999999,23.57507185510416,6.858584029160569,15.619436222770457,23.57507185510416,23.57507185510416,-12.33583492019149,-12.33583492019149,-12.33583492019149,-12.33583492019149,-12.33583492019149,-12.33583492019149,0.0,0.0,0.0,11.23923693491267
9,2015-06-30 23:59:59.999999999,24.50164699058692,2.985051182428069,12.574513663098891,24.50164699058692,24.50164699058692,-16.55069216978138,-16.55069216978138,-16.55069216978138,-16.55069216978138,-16.55069216978138,-16.55069216978138,0.0,0.0,0.0,7.9509548208055385
10,2016-06-30 23:59:59.999999999,25.743868600790115,5.6562613481924,14.951039943038708,25.743868600790115,25.743868600790115,-15.511061981479047,-15.511061981479047,-15.511061981479047,-15.511061981479047,-15.511061981479047,-15.511061981479047,0.0,0.0,0.0,10.232806619311068
11,2017-03-31 23:59:59.999999999,26.673837784390923,1.306732868448323,10.354141707184189,26.673837784390923,26.673837784390923,-20.696804749349724,-20.696804749349724,-20.696804749349724,-20.696804749349724,-20.696804749349724,-20.696804749349724,0.0,0.0,0.0,5.977033035041199
12,2017-12-31 23:59:59.999999999,27.607201018208695,11.484778679310436,20.835855834025065,27.607201018208695,27.607201018208695,-11.407712087121624,-11.407712087121624,-11.407712087121624,-11.407712087121624,-11.407712087121624,-11.407712087121624,0.0,0.0,0.0,16.19948893108707
13,2018-03-31 23:59:59.999999999,27.91266534928765,2.0030493982979043,11.571219801706704,27.91266534928765,27.91266534928765,-21.22929854644703,-21.22929854644703,-21.22929854644703,-21.22929854644703,-21.22929854644703,-21.22929854644703,0.0,0.0,0.0,6.68336680284062
14,2018-09-30 23:59:59.999999999,28.533776166122674,11.676016724890374,21.13692967697983,28.533776166122674,28.533776166122674,-12.335834920192761,-12.335834920192761,-12.335834920192761,-12.335834920192761,-12.335834920192761,-12.335834920192761,0.0,0.0,0.0,16.19794124592991
15,2019-06-30 23:59:59.999999999,29.460351319139402,8.304895300230108,17.376129876454307,29.460351319139402,29.460351319139402,-16.550692169779396,-16.550692169779396,-16.550692169779396,-16.550692169779396,-16.550692169779396,-16.550692169779396,0.0,0.0,0.0,12.909659149360007
16,2019-12-31 23:59:59.999999999,30.084856184208945,9.715833203311362,18.909567627508,30.084856184208945,30.084856184208945,-15.742455630632493,-15.742455630632493,-15.742455630632493,-15.742455630632493,-15.742455630632493,-15.742455630632493,0.0,0.0,0.0,14.342400553576452
17,2020-06-30 23:59:59.999999999,30.70258281454727,10.067032001959078,20.010028019438437,30.70258281454727,30.70258281454727,-15.511061981484103,-15.511061981484103,-15.511061981484103,-15.511061981484103,-15.511061981484103,-15.511061981484103,0.0,0.0,0.0,15.191520833063167
18,2021-06-30 23:59:59.999999999,31.941430177773153,10.92497402490639,20.527026903387082,31.941430177773153,31.941430177773153,-16.039826431086567,-16.039826431086567,-16.039826431086567,-16.039826431086567,-16.039826431086567,-16.039826431086567,0.0,0.0,0.0,15.901603746686586
19,2021-12-31 23:59:59.999999999,32.56594501295898,16.35097524110461,25.450642404107224,32.56594501295898,32.56594501295898,-11.40771208710824,-11.40771208710824,-11.40771208710824,-11.40771208710824,-11.40771208710824,-11.40771208710824,0.0,0.0,0.0,21.158232925850736
