,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2015-06-30 23:59:59.999999999,-27.062600399999997,-10.298978453279714,216.7766631894024,-27.062600399999997,-27.062600399999997,129.92549725913725,129.92549725913725,129.92549725913725,129.92549725913725,129.92549725913725,129.92549725913725,0.0,0.0,0.0,102.86289685913725
1,2016-06-30 23:59:59.999999999,-10.935396751540043,-51.23386155125914,185.78052775746536,-10.935396751540043,-10.935396751540043,75.4055373630039,75.4055373630039,75.4055373630039,75.4055373630039,75.4055373630039,75.4055373630039,0.0,0.0,0.0,64.47014061146386
2,2016-12-31 23:59:59.999999999,-2.8277315346392218,-23.505323378058065,205.88355843114297,-2.8277315346392218,-2.8277315346392218,100.70475188114622,100.70475188114622,100.70475188114622,100.70475188114622,100.70475188114622,100.70475188114622,0.0,0.0,0.0,97.877020346507
3,2017-06-30 23:59:59.999999999,5.147743481650272,-13.627682962365146,215.7775905397804,5.147743481650272,5.147743481650272,94.92658614894187,94.92658614894187,94.92658614894187,94.92658614894187,94.92658614894187,94.92658614894187,0.0,0.0,0.0,100.07432963059213
4,2017-12-31 23:59:59.999999999,13.25540869063076,-28.59803138842877,207.11015224693173,13.25540869063076,13.25540869063076,82.66175552186861,82.66175552186861,82.66175552186861,82.66175552186861,82.66175552186861,82.66175552186861,0.0,0.0,0.0,95.91716421249937
5,2018-06-30 23:59:59.999999999,21.230883700829164,20.49003059393659,251.98132329105087,21.230883700829164,21.230883700829164,113.10693453774216,113.10693453774216,113.10693453774216,113.10693453774216,113.10693453774216,113.10693453774216,0.0,0.0,0.0,134.33781823857132
6,2018-12-31 23:59:59.999999999,29.338548906967294,-18.47441720351232,205.1363952586062,29.338548906967294,29.338548906967294,65.20707383456168,65.20707383456168,65.20707383456168,65.20707383456168,65.20707383456168,65.20707383456168,0.0,0.0,0.0,94.54562274152897
7,2019-06-30 23:59:59.999999999,37.314023913083425,51.26754884946091,284.0771859927165,37.314023913083425,37.314023913083425,129.92549725905207,129.92549725905207,129.92549725905207,129.92549725905207,129.92549725905207,129.92549725905207,0.0,0.0,0.0,167.23952117213548
8,2019-12-31 23:59:59.999999999,45.42168910824206,-11.398284757427609,207.65260493251654,45.42168910824206,45.42168910824206,48.357406107727684,48.357406107727684,48.357406107727684,48.357406107727684,48.357406107727684,48.357406107727684,0.0,0.0,0.0,93.77909521596975
9,2020-06-30 23:59:59.999999999,53.44122751177929,11.089956383853783,247.08044386303666,53.44122751177929,53.44122751177929,75.40553736315917,75.40553736315917,75.40553736315917,75.40553736315917,75.40553736315917,75.40553736315917,0.0,0.0,0.0,128.84676487493846
10,2020-12-31 23:59:59.999999999,61.54889270750135,50.31538555629993,277.09036370209395,61.54889270750135,61.54889270750135,100.70475188118613,100.70475188118613,100.70475188118613,100.70475188118613,100.70475188118613,100.70475188118613,0.0,0.0,0.0,162.25364458868748
11,2021-06-30 23:59:59.999999999,69.52436770732643,49.47607260595354,284.3204174478263,69.52436770732643,69.52436770732643,94.92658614892892,94.92658614892892,94.92658614892892,94.92658614892892,94.92658614892892,94.92658614892892,0.0,0.0,0.0,164.45095385625535
12,2021-12-31 23:59:59.999999999,77.6320328925116,37.11438691127235,272.99178963912385,77.6320328925116,77.6320328925116,82.66175552186256,82.66175552186256,82.66175552186256,82.66175552186256,82.66175552186256,82.66175552186256,0.0,0.0,0.0,160.29378841437415
13,2022-06-30 23:59:59.999999999,85.60750788446008,79.25068093810239,319.87540161535765,85.60750788446008,85.60750788446008,113.10693453760135,113.10693453760135,113.10693453760135,113.10693453760135,113.10693453760135,113.10693453760135,0.0,0.0,0.0,198.71444242206144
14,2022-12-31 23:59:59.999999999,93.71517306964526,47.961602882474466,274.76986161640457,93.71517306964526,93.71517306964526,65.20707383466822,65.20707383466822,65.20707383466822,65.20707383466822,65.20707383466822,65.20707383466822,0.0,0.0,0.0,158.92224690431348
15,2023-06-30 23:59:59.999999999,101.69064806159373,113.98358980644603,346.0562756328475,101.69064806159373,101.69064806159373,129.92549725910257,129.92549725910257,129.92549725910257,129.92549725910257,129.92549725910257,129.92549725910257,0.0,0.0,0.0,231.61614532069632
16,2023-09-30 23:59:59.999999999,105.74448065418635,-167.27399616015848,46.353151759731325,105.74448061964408,105.74448068351084,-166.7377387767615,-166.7377387767615,-166.7377387767615,-166.7377387767615,-166.7377387767615,-166.7377387767615,0.0,0.0,0.0,-60.99325812257514
17,2023-12-31 23:59:59.999999999,109.7983132467789,35.367003368079715,277.5435919977972,109.79831312629342,109.7983133750199,48.35740610773289,48.35740610773289,48.35740610773289,48.35740610773289,48.35740610773289,48.35740610773289,0.0,0.0,0.0,158.1557193545118
18,2024-03-31 23:59:59.999999999,113.80808244162596,88.2203573290724,314.8844507041672,113.80808217738105,113.80808272388117,90.18012309344846,90.18012309344846,90.18012309344846,90.18012309344846,90.18012309344846,90.18012309344846,0.0,0.0,0.0,203.98820553507443
19,2024-06-30 23:59:59.999999999,117.81785163647297,82.86357222760536,313.7670824783193,117.81785119249022,117.81785209705166,75.40553736298702,75.40553736298702,75.40553736298702,75.40553736298702,75.40553736298702,75.40553736298702,0.0,0.0,0.0,193.22338899945998
