,open,close,high,low,value,volume,begin,end
125,10350.0,10370.0,10380.0,10261.0,527663687.0,51137.0,2015-01-23 18:00:00,2015-01-23 18:59:59
126,10301.0,10275.0,10348.0,10147.0,350366620.0,34299.0,2015-01-26 10:00:00,2015-01-26 10:59:59
127,10264.0,10406.0,10527.0,10262.0,556951743.0,53649.0,2015-01-26 11:00:00,2015-01-26 11:59:59
128,10408.0,10334.0,10415.0,10308.0,244433988.0,23592.0,2015-01-26 12:00:00,2015-01-26 12:59:59
129,10348.0,10362.0,10440.0,10327.0,130841669.0,12596.0,2015-01-26 13:00:00,2015-01-26 13:59:59
130,10370.0,10420.0,10420.0,10334.0,56325664.0,5427.0,2015-01-26 14:00:00,2015-01-26 14:59:59
131,10420.0,10485.0,10495.0,10390.0,160206148.0,15344.0,2015-01-26 15:00:00,2015-01-26 15:59:59
132,10484.0,10447.0,10521.0,10430.0,152619697.0,14570.0,2015-01-26 16:00:00,2015-01-26 16:59:59
133,10444.0,10503.0,10515.0,10400.0,308330242.0,29477.0,2015-01-26 17:00:00,2015-01-26 17:59:59
134,10505.0,10748.0,10754.0,10500.0,588804856.0,55422.0,2015-01-26 18:00:00,2015-01-26 18:59:59
135,10652.0,10832.0,10975.0,10651.0,657275357.0,60379.0,2015-01-27 10:00:00,2015-01-27 10:59:59
136,10834.0,11120.0,11172.0,10830.0,455179955.0,41406.0,2015-01-27 11:00:00,2015-01-27 11:59:59
137,11120.0,11270.0,11293.0,11018.0,505561138.0,45258.0,2015-01-27 12:00:00,2015-01-27 12:59:59
138,11263.0,11390.0,11400.0,11262.0,440334125.0,38827.0,2015-01-27 13:00:00,2015-01-27 13:59:59
139,11385.0,11231.0,11395.0,11155.0,350216434.0,31167.0,2015-01-27 14:00:00,2015-01-27 14:59:59
140,11239.0,10995.0,11241.0,10861.0,581614685.0,52851.0,2015-01-27 15:00:00,2015-01-27 15:59:59
141,10990.0,11093.0,11148.0,10935.0,321980081.0,29139.0,2015-01-27 16:00:00,2015-01-27 16:59:59
142,11086.0,11105.0,11221.0,11019.0,331168306.0,29778.0,2015-01-27 17:00:00,2015-01-27 17:59:59
143,11118.0,11219.0,11220.0,11073.0,393220621.0,35221.0,2015-01-27 18:00:00,2015-01-27 18:45:21
